-0.3021 | -0.1776 |  0.0249 |  0.2554 |  0.0975 |  0.2340 |  1.5258 |  1.8989 |  3.4090 |  1.1847 | -0.4136 | -0.5908 | -0.5629 | -0.4145 | -0.4645 | -0.7089 | -0.6150 | -0.5735 | -0.4490 | -0.4482 | -0.3395 | -0.3818 | -0.3208 | -0.0646 | -0.1094 |  0.0146 |  0.0364 | -0.1528 |  0.0000 |  4.3844 |  2.9900 | -0.2584 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.6292 | -0.1299 | -0.1009 |  0.0000 |  0.0300 |  0.8367 |  0.2805 | -0.1232 | -0.2867 |  0.6269 |  0.5871 | -0.2599 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4899 | -0.1631 | -0.1000 |  0.0000 | -0.4359 | -0.5779 | -0.3274 | -0.1000 | -0.3924 | -0.4472 | -0.2784 | -0.1222 | -0.1859 | -0.2088 | -0.3829 | -0.3334 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2948 | -0.1553 | -0.1091 | -0.4075 | -0.4412 | -0.3217 | -0.3425 | -0.1672 | -0.4062 | -0.3094 | -0.3699 | 
-0.2551 | -0.0482 | -0.0181 | -0.0645 | -0.1606 | -0.0954 |  0.1642 |  0.3063 |  0.7137 | -0.0437 | -0.1910 |  1.2264 |  1.1327 |  0.1739 | -0.0882 | -0.2503 | -0.2711 | -0.3414 | -0.3281 | -0.3943 | -0.3348 | -0.3426 | -0.3020 | -0.1121 | -0.1005 | -0.0807 | -0.1903 | -0.1528 |  0.0000 |  1.6316 |  1.7629 | -0.2525 | -0.1631 |  4.9803 |  0.1906 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.6531 | -0.1366 | -0.1009 |  0.0000 | -0.1905 |  0.0475 |  0.0408 | -0.1232 |  2.9614 |  3.9285 |  0.7639 | -0.2599 | -0.1402 | -0.1232 | -0.1532 | -0.1496 | -0.4899 | -0.1631 | -0.1000 |  0.0000 | -0.4359 | -0.6210 | -0.3417 | -0.1000 | -0.3923 | -0.3752 |  0.0985 |  0.2186 | -0.1859 | -0.2071 | -0.3456 | -0.1992 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2948 | -0.1553 | -0.1091 | -0.4075 | -0.4383 | -0.3150 | -0.3553 | -0.1672 | -0.4062 | -0.2455 | -0.3639 | 
-0.2127 | -0.1191 | -0.3208 | -0.4195 | -0.4236 | -0.4895 | -0.5769 | -0.3353 | -0.4373 | -0.3619 | -0.1502 |  0.4738 |  1.1377 |  1.0402 |  0.9632 |  0.9504 |  0.0969 | -0.3739 | -0.4429 | -0.4913 | -0.3898 | -0.4265 |  0.7447 |  0.5626 | -0.1105 | -0.2835 | -0.1279 | -0.1528 |  0.0000 | -0.0625 |  0.7833 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.6544 | -0.1239 | -0.1009 |  0.0000 | -0.4954 |  0.5753 | -0.1786 | -0.1232 |  5.0969 |  0.6976 |  1.6412 | -0.2599 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4899 | -0.1631 | -0.1000 |  0.0000 | -0.4359 | -0.6450 | -0.3417 | -0.1000 |  0.8684 | -0.3102 |  0.0770 | -0.3907 |  2.1765 |  0.0685 | -0.4264 | -0.3928 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2948 | -0.1553 | -0.1091 | -0.4075 | -0.4412 | -0.3211 | -0.3553 | -0.1535 | -0.3091 | -0.3090 |  0.0350 | 
 0.2551 | -0.3165 | -0.5414 | -0.4713 | -0.2717 | -0.1352 |  0.1559 |  0.2270 |  0.4888 |  0.2897 |  0.2899 |  0.4633 |  0.1100 | -0.3631 | -0.5929 | -0.8155 | -0.6857 | -0.6266 | -0.3536 | -0.0015 |  0.1488 | -0.0389 |  0.9124 | -0.2229 | -0.1128 | -0.0051 | -0.2101 | -0.1528 |  0.0000 |  0.1740 | -0.1925 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.4629 | -0.1366 | -0.1009 |  0.0000 |  1.4120 |  0.1763 | -0.2856 | -0.1232 |  2.7582 |  0.4831 | -0.3152 | -0.2599 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4899 | -0.1631 | -0.1000 |  0.0000 | -0.3849 |  0.0858 | -0.3417 | -0.1000 | -0.3924 | -0.3479 | -0.3299 | -0.3413 | -0.1859 | -0.2094 | -0.3394 |  1.1703 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2948 | -0.1553 | -0.1091 | -0.4075 | -0.4383 | -0.3203 | -0.3553 | -0.1672 | -0.4062 | -0.3068 |  0.2153 | 
 0.0904 |  0.6814 |  0.9723 |  0.8557 |  0.3123 |  0.2955 |  0.3648 |  0.3497 |  0.9191 |  0.5106 | -0.1019 | -0.7207 | -0.8903 | -0.6980 | -0.6530 | -0.7789 | -0.6203 | -0.5877 | -0.4515 | -0.3849 | -0.2162 | -0.1182 |  0.6066 |  0.2106 | -0.0826 |  1.0764 | -0.2443 | -0.1528 |  0.0000 |  2.9975 | -0.2255 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.6168 | -0.1366 | -0.1009 |  0.0000 |  0.4728 | -0.0124 | -0.2889 | -0.1232 |  0.1983 |  0.0782 | -0.3440 | -0.2599 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4895 | -0.1631 | -0.1000 |  0.0000 | -0.4055 | -0.4829 | -0.3417 | -0.1000 | -0.3924 | -0.4543 | -0.2164 | -0.4004 | -0.1859 | -0.2065 |  0.7861 | -0.3163 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2929 | -0.1553 | -0.1091 | -0.4075 | -0.4324 | -0.2701 | -0.3553 | -0.1672 | -0.4062 | -0.2251 |  0.1383 | 
-0.2824 | -0.1882 | -0.2878 | -0.2302 | -0.1501 | -0.0106 |  0.2878 |  0.3053 |  0.5928 |  0.2542 |  0.2615 |  0.3080 |  0.4905 |  0.2313 |  0.2952 |  1.5680 |  0.9235 | -0.0495 | -0.4199 | -0.4917 | -0.3933 | -0.4372 | -0.4381 | -0.3094 | -0.1206 | -0.3022 | -0.2254 | -0.1528 |  0.0000 |  0.4304 | -0.2816 | -0.2736 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.2552 | -0.1359 | -0.1009 |  0.0000 |  1.9381 | -0.3969 |  0.7543 | -0.1232 |  0.4657 | -0.2025 |  2.3246 | -0.0301 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4587 | -0.1507 | -0.1000 |  0.0000 | -0.3518 | -0.4653 | -0.3345 | -0.1000 | -0.3415 | -0.1798 |  1.1149 |  1.5840 | -0.1859 | -0.1873 | -0.3829 | -0.4031 | -0.3020 | -0.2003 | -0.1058 |  0.0000 | -0.3606 | -0.2865 | -0.1466 | -0.1091 | -0.4043 | -0.4155 | -0.2964 | -0.3167 | -0.1672 | -0.4012 | -0.3072 | -0.4639 | 
-0.2030 |  0.3099 | -0.0993 | -0.0372 |  0.0998 |  0.4124 |  0.7496 |  0.4901 |  0.5376 | -0.1597 | -0.4784 | -0.2862 | -0.1711 |  0.0422 | -0.0705 |  0.6918 |  0.5642 |  0.7778 |  0.6194 | -0.3481 | -0.3351 | -0.3832 | -0.4100 | -0.1182 | -0.0770 |  0.2940 | -0.1230 | -0.1528 |  0.0000 |  0.6941 | -0.1210 | -0.2713 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.6509 | -0.1366 | -0.1009 |  0.0000 |  1.7093 | -0.2514 |  0.1310 |  0.0815 | -0.2058 | -0.3221 |  0.0316 |  0.5544 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4899 | -0.1631 | -0.1000 |  0.0000 | -0.4352 | -0.6370 | -0.3417 | -0.1000 | -0.3806 | -0.0199 | -0.0203 |  3.8149 | -0.1859 | -0.2007 |  0.6493 | -0.3309 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2948 | -0.1553 | -0.1091 | -0.4075 | -0.4412 | -0.3122 | -0.3553 | -0.1672 | -0.4062 |  0.4507 | -0.4505 | 
-0.4144 | -0.4670 | -0.4957 |  0.1281 |  0.6747 |  1.1395 |  1.7710 |  1.1759 |  1.3111 |  0.5140 |  0.0854 | -0.0958 | -0.2667 | -0.3144 | -0.2276 | -0.1628 | -0.1823 | -0.2210 | -0.3352 | -0.4146 | -0.3444 | -0.3819 | -0.3869 |  0.0340 | -0.0659 | -0.1473 |  1.7310 | -0.1528 |  0.0000 | -0.4597 | -0.0862 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.3462 | -0.0772 | -0.1009 |  0.0000 |  2.7640 |  0.1473 |  0.8693 | -0.1228 | -0.0842 | -0.4252 |  0.3125 | -0.1725 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4899 | -0.1631 | -0.1000 |  0.0000 | -0.4118 | -0.5116 | -0.3274 | -0.1000 | -0.3073 | -0.3081 |  0.0636 |  1.4001 | -0.1859 | -0.2094 | -0.2150 | -0.3739 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2948 | -0.1553 | -0.1091 | -0.4075 | -0.4015 | -0.3107 | -0.3489 | -0.1672 | -0.4046 | -0.2477 | -0.3874 | 
-0.3144 | -0.4027 | -0.4332 | -0.4265 | -0.3937 | -0.3651 | -0.3081 | -0.1108 |  0.2124 |  0.3511 |  0.4756 |  0.9992 |  1.0991 |  0.0729 | -0.3729 | -0.5082 | -0.3110 | -0.0652 | -0.0014 |  0.2491 |  0.1087 |  0.0497 | -0.1009 |  0.0231 | -0.1083 | -0.5709 | -0.1842 | -0.1528 |  0.0000 |  0.4550 |  0.2031 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.5435 | -0.1259 | -0.1009 |  0.0000 |  1.2286 | -0.1453 | -0.2677 | -0.1232 |  4.1738 |  1.1937 | -0.1954 | -0.2576 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4708 | -0.1537 | -0.1000 |  0.0000 | -0.3525 | -0.5092 | -0.1427 | -0.1000 | -0.3024 |  0.0470 | -0.1385 |  1.3993 | -0.1859 | -0.1850 | -0.2896 |  0.2104 | -0.3022 | -0.1892 | -0.1058 |  0.0000 | -0.3631 | -0.2931 | -0.1553 | -0.1091 | -0.3902 | -0.3228 | -0.3152 | -0.3360 | -0.1672 | -0.3711 | -0.2612 |  0.0712 | 
-0.3707 | -0.3787 | -0.4128 | -0.4454 | -0.3721 | -0.2981 | -0.1703 |  0.0173 |  0.4663 |  0.7762 |  1.2505 |  1.5349 |  1.0657 |  0.2920 | -0.0494 | -0.3657 | -0.4495 | -0.4405 | -0.4192 | -0.4410 | -0.3627 | -0.3824 | -0.3721 |  0.0085 | -0.0759 | -0.6080 | -0.1719 | -0.1528 |  0.0000 |  0.4547 | -0.0256 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.4160 | -0.1326 | -0.1009 |  0.0000 |  2.3685 | -0.2523 | -0.2831 | -0.1232 |  4.2486 |  1.1089 | -0.3066 | -0.2592 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4549 | -0.1548 | -0.1000 |  0.0000 | -0.1745 | -0.2185 | -0.2777 | -0.1000 | -0.2049 |  1.1191 | -0.2486 | -0.2508 | -0.1859 | -0.1640 | -0.0534 | -0.4047 | -0.3017 | -0.1776 | -0.1058 |  0.0000 | -0.3643 | -0.2865 | -0.1534 | -0.1091 | -0.4072 | -0.4015 | -0.2406 | -0.1624 | -0.1672 | -0.4029 | -0.0113 | -0.4155 | 
-0.3289 | -0.3928 | -0.5183 | -0.6209 | -0.5699 | -0.6629 | -0.7459 | -0.4465 | -0.5687 | -0.4921 | -0.4029 | -0.2444 |  0.0334 |  0.3981 |  1.0924 |  1.9922 |  1.0736 |  0.4242 |  0.1326 |  1.0311 |  0.5251 |  1.0813 | -0.4161 | -0.2887 | -0.1194 | -0.7784 | -0.2443 | -0.1528 |  0.0000 | -0.5493 | -0.3441 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.1592 | -0.1346 | -0.1009 |  0.0000 |  0.7009 | -0.4976 | -0.2889 | -0.1232 | -0.0739 | -0.2782 | -0.3529 | -0.2599 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4586 | -0.1631 | -0.1000 |  0.0000 |  0.0153 | -0.1546 | -0.3345 | -0.1000 |  2.3178 |  2.8555 | -0.3206 | -0.2736 | -0.1859 | -0.1652 |  0.6866 |  2.9962 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3592 | -0.2872 | -0.1553 | -0.1091 | -0.2581 |  1.4730 | -0.2835 | -0.3553 | -0.1646 |  3.2718 | -0.0747 | -0.0466 | 
-0.2300 | -0.3218 | -0.5817 | -0.7516 | -0.7044 | -0.7841 | -0.8489 | -0.4368 | -0.1807 |  0.3146 |  0.7255 |  1.2142 |  0.9531 |  0.0806 | -0.3547 | -0.6291 | -0.6234 | -0.3448 | -0.0948 |  0.3385 |  0.3941 |  0.5999 |  0.2405 | -0.0244 | -0.1016 | -0.6498 | -0.2331 | -0.1528 |  0.0000 | -0.5387 | -0.3276 | -0.2739 | -0.1631 | -0.1785 | -0.1289 | -0.1261 | -0.2020 |  0.0000 |  0.0000 |  0.0000 |  0.0000 | -0.5635 | -0.1346 | -0.1009 |  0.0000 |  2.5021 | -0.1352 | -0.2880 | -0.1232 |  0.8673 |  1.4772 | -0.3503 | -0.2599 | -0.1402 | -0.1425 | -0.1532 | -0.1496 | -0.4899 | -0.1631 | -0.1000 |  0.0000 | -0.4209 | -0.3127 | -0.3417 | -0.1000 | -0.3278 |  1.8469 | -0.2956 |  0.2858 | -0.1859 | -0.2071 | -0.2959 |  1.3970 | -0.3077 | -0.2037 | -0.1058 |  0.0000 | -0.3643 | -0.2948 | -0.1553 | -0.1091 | -0.4075 | -0.4361 | -0.3091 | -0.3553 | -0.1672 | -0.4062 | -0.2664 |  0.3048 | 
